temperature1_c,humidity1_percent,temperature2_c,humidity2_percent,dT1,dT2,avgT1_5,avgT2_5,stdT1_5,stdT2_5,stuck_count1,stuck_count2,diffT,abs_dT1,abs_dT2,label
10.7,77.0,10.600011889746945,80.9,0.3,0.3,10.7,10.600011889746945,0.0,0.05477225575051608,1,1,0.09998811025305443,0.0,0.0,1
11.0,78.0,11.292300501928256,81.0,0.3,0.3,11.0,11.292300501928256,0.0,0.07071067811865618,1,0,0.2923005019282563,0.0,0.10000000000000142,1
11.3,81.0,11.14873259324805,82.2,0.3,0.3,11.3,11.14873259324805,0.0,0.0,1,1,0.15126740675195016,0.0,0.0,1
11.6,91.0,11.847792153654968,99.9,0.3,0.3,11.6,11.847792153654968,0.21908902300204983,0.07071067811874449,1,0,0.24779215365496832,0.0,0.09999999999999964,1
11.9,91.0,11.81465844560663,100.0,0.3,0.3,11.9,11.81465844560663,0.21908902300205144,0.05477225575062963,1,1,0.08534155439336999,0.0,0.0,1
12.2,91.0,12.113294622316909,99.9,0.3,0.3,12.2,12.113294622316909,0.21908902300204983,0.07071067811874449,1,0,0.08670537768309039,0.0,0.09999999999999964,1
12.5,76.0,12.419124982090596,80.5,0.3,0.3,12.5,12.419124982090596,0.17888543819998223,0.044721359549985844,1,1,0.08087501790940443,0.0,0.0,1
12.8,75.0,12.780815360914145,79.3,0.3,0.3,12.8,12.780815360914145,0.0,0.05477225575052091,1,1,0.019184639085855437,0.0,0.0,1
13.1,74.0,13.208231685083346,78.9,0.3,0.3,13.1,13.208231685083346,0.0,0.04472135955000545,1,1,0.10823168508334646,0.0,0.0,1
13.399999999999999,80.0,13.176607455095183,81.7,0.3,0.3,13.399999999999999,13.176607455095183,0.0,0.054772255750516176,1,1,0.22339254490481508,0.0,0.0,1
13.7,78.0,13.825076830305171,81.0,0.3,0.3,13.7,13.825076830305171,0.04472135954999136,0.05477225575051879,1,1,0.12507683030517214,0.0,0.0,1
14.0,92.0,13.988468133387554,100.0,0.3,0.3,14.0,13.988468133387554,0.0,0.10000000000005406,1,1,0.01153186661244554,0.0,0.0,1
14.3,75.0,14.096588661675344,79.4,0.3,0.3,14.3,14.096588661675344,0.1341640786499849,0.05477225575052055,1,1,0.2034113383246563,0.0,0.0,1
14.6,75.0,14.594525562032151,79.7,0.3,0.3,14.6,14.594525562032151,0.0,0.0,1,1,0.005474437967848189,0.0,0.0,1
14.899999999999999,75.0,14.732204612676641,79.4,0.3,0.3,14.899999999999999,14.732204612676641,0.1341640786499849,0.05477225575052055,1,1,0.1677953873233573,0.0,0.0,1
15.2,94.0,15.236570539307044,100.0,0.3,0.3,15.2,15.236570539307044,0.2190890230020856,0.2387467277262505,1,0,0.03657053930704457,0.0,0.20000000000000107,1
15.5,76.0,15.471500079397142,79.8,0.3,0.3,15.5,15.471500079397142,0.0,0.04472135954999592,1,1,0.028499920602857998,0.0,0.0,1
15.8,80.0,15.817445381485223,81.8,0.3,0.3,15.8,15.817445381485223,0.0,0.07071067811865529,1,0,0.017445381485222455,0.0,0.09999999999999964,1
16.1,75.0,16.061378179434072,79.2,0.3,0.3,16.1,16.061378179434072,0.0,0.04472135955000176,1,1,0.038621820565929,0.0,0.0,1
16.4,90.0,16.357252084143248,98.3,0.3,0.3,16.4,16.357252084143248,0.17888543819996083,0.054772255750636115,1,1,0.04274791585675075,0.0,0.0,1
16.7,78.0,16.583201713382138,81.2,0.3,0.3,16.7,16.583201713382138,0.20493901531919168,0.07071067811865689,1,0,0.11679828661786118,0.0,0.09999999999999964,1
8.0,75.0,7.783751220134531,79.3,0.0,0.06843622682623748,8.0,7.783751220134531,0.0,0.05477225575052091,1,1,0.2162487798654693,0.0,0.0,1
8.5,76.0,8.386321555377448,80.5,0.5,0.5,8.5,8.386321555377448,0.17888543819998223,0.044721359549985844,1,1,0.11367844462255228,0.0,0.0,1
9.0,74.0,8.847423849104757,78.7,0.5,0.5,9.0,8.847423849104757,0.0,0.044721359550006994,1,0,0.1525761508952428,0.0,0.09999999999999964,1
9.5,80.0,9.391987327761036,81.8,0.5,0.5,9.5,9.391987327761036,0.0,0.07071067811865529,1,0,0.1080126722389636,0.0,0.09999999999999964,1
10.0,76.0,9.76787854004344,80.6,0.5,0.5,10.0,9.76787854004344,0.0,0.05477225575050771,1,1,0.2321214599565593,0.0,0.0,1
10.5,75.0,10.329156260389718,79.3,0.5,0.5,10.5,10.329156260389718,0.0,0.05477225575052091,1,1,0.17084373961028199,0.0,0.0,1
11.0,76.0,10.841827426896371,80.6,0.5,0.5,11.0,10.841827426896371,0.0,0.05477225575050771,1,1,0.15817257310362898,0.0,0.0,1
11.5,75.0,11.553952240375006,79.2,0.5,0.5,11.5,11.553952240375006,0.0,0.0,1,1,0.0539522403750059,0.0,0.0,1
12.0,76.0,12.232096915642048,80.0,0.5,0.5,12.0,12.232096915642048,0.0,0.04472135954999223,1,1,0.23209691564204782,0.0,0.0,1
12.5,76.0,12.67998033400929,80.5,0.5,0.5,12.5,12.67998033400929,0.17888543819998223,0.044721359549985844,1,1,0.17998033400929003,0.0,0.0,1
13.0,81.0,12.897834109642059,82.4,0.5,0.5,13.0,12.897834109642059,0.0,0.0,1,1,0.10216589035794144,0.0,0.0,1
13.5,75.0,13.448363598214248,79.2,0.5,0.5,13.5,13.448363598214248,0.0,0.04472135955000176,1,1,0.05163640178575157,0.0,0.0,1
14.0,80.0,14.188081353834562,81.8,0.5,0.5,14.0,14.188081353834562,0.0,0.07071067811865529,1,0,0.18808135383456204,0.0,0.09999999999999964,1
14.5,76.0,14.448999087538743,80.4,0.5,0.5,14.5,14.448999087538743,0.0,0.044721359549987835,1,0,0.05100091246125693,0.0,0.10000000000000053,1
15.0,74.0,15.04449961380557,78.7,0.5,0.5,15.0,15.04449961380557,0.0,0.054772255750526494,1,1,0.04449961380556999,0.0,0.0,1
15.5,74.0,15.316181219677372,79.0,0.5,0.5,15.5,15.316181219677372,0.0,0.0547722557505242,1,1,0.18381878032262833,0.0,0.0,1
16.0,80.0,15.976227516042632,81.5,0.5,0.5,16.0,15.976227516042632,0.0,0.08366600265340672,1,1,0.02377248395736764,0.0,0.0,1
16.5,73.0,16.47150750215969,78.3,0.5,0.5,16.5,16.47150750215969,0.0,0.0447213595500118,1,0,0.02849249784031116,0.0,0.10000000000000053,1
17.0,78.0,16.737083705916035,81.0,0.5,0.5,17.0,16.737083705916035,0.04472135954999136,0.05477225575051879,1,1,0.2629162940839649,0.0,0.0,1
17.5,78.0,17.398509125579363,81.0,0.5,0.5,17.5,17.398509125579363,0.04472135954999136,0.05477225575051879,1,1,0.10149087442063731,0.0,0.0,1
18.0,76.0,17.92226492637019,80.0,0.5,0.5,18.0,17.92226492637019,0.0,0.05477225575051597,1,1,0.07773507362981036,0.0,0.0,1
18.5,80.0,18.877233683652715,82.1,0.5,0.5,18.5,18.877233683652715,0.0,0.05773502691896365,1,0,0.37723368365271526,0.0,0.10000000000000142,1
19.0,90.0,19.159489994757074,96.6,0.5,0.5,19.0,19.159489994757074,0.0,0.054772255750638106,1,1,0.15948999475707382,0.0,0.0,1
19.5,79.0,19.52665791759956,81.2,0.5,0.5,19.5,19.52665791759956,0.0,0.054772255750516176,1,1,0.026657917599560932,0.0,0.0,1
8.0,73.0,7.952317021623128,78.4,0.0,-0.04945216736786603,8.0,7.952317021623128,0.0,0.0,1,1,0.047682978376871965,0.0,0.0,1
8.8,75.0,8.93697483990921,79.4,0.8,0.8,8.8,8.93697483990921,0.21908902300206554,0.04472135954999862,0,1,0.13697483990920922,0.3000000000000007,0.0,1
9.6,73.0,9.75908022355369,78.4,0.8,0.8,9.6,9.75908022355369,0.0,0.0,1,1,0.15908022355369056,0.0,0.0,1
10.4,73.0,10.246384610660273,78.2,0.8,0.8,10.4,10.246384610660273,0.0,0.05477225575053069,1,0,0.15361538933972696,0.0,0.10000000000000053,1
11.2,92.0,11.319891944188226,100.0,0.8,0.8,11.2,11.319891944188226,0.2190890230020599,0.1303840481040867,1,1,0.11989194418822713,0.0,0.0,1
12.0,94.0,12.272034455086848,100.0,0.8,0.8,12.0,12.272034455086848,0.31937438845344,0.2387467277262459,0,0,0.27203445508684787,0.40000000000000036,0.09999999999999964,1
12.8,76.0,13.028102375766323,80.7,0.8,0.8,12.8,13.028102375766323,0.0,0.05477225575050808,1,1,0.22810237576632275,0.0,0.0,1
13.600000000000001,74.0,13.71588122577786,78.6,0.8,0.8,13.600000000000001,13.71588122577786,0.0,0.05477225575052712,1,1,0.11588122577785853,0.0,0.0,1
14.4,74.0,14.277784487810097,78.5,0.8,0.8,14.4,14.277784487810097,0.0,0.0,1,1,0.12221551218990356,0.0,0.0,1
15.2,75.0,14.90379667914789,79.3,0.8,0.8,15.2,14.90379667914789,0.0,0.05477225575052091,1,1,0.29620332085210954,0.0,0.0,1
16.0,93.0,16.461418593010624,100.0,0.8,0.8,16.0,16.461418593010624,0.3000000000000078,0.24083189157585105,1,0,0.4614185930106238,0.0,0.09999999999999964,1
16.8,92.0,16.903088290130736,100.0,0.8,0.8,16.8,16.903088290130736,0.1788854381999712,0.11401754250995867,1,0,0.10308829013073506,0.0,0.09999999999999964,1
17.6,76.0,17.66625923814306,80.6,0.8,0.8,17.6,17.66625923814306,0.0,0.05477225575050771,1,1,0.06625923814305779,0.0,0.0,1
18.4,80.0,18.258963300661716,82.0,0.8,0.8,18.4,18.258963300661716,0.0,0.05773502691896365,1,1,0.141036699338283,0.0,0.0,1
19.200000000000003,76.0,19.149931821739102,80.7,0.8,0.8,19.200000000000003,19.149931821739102,0.0,0.05477225575050808,1,1,0.05006817826090071,0.0,0.0,1
20.0,78.0,20.05079026825469,81.2,0.8,0.8,20.0,20.05079026825469,0.20493901531919168,0.07071067811865689,1,0,0.050790268254690574,0.0,0.09999999999999964,1
20.8,73.0,20.648245970336056,78.2,0.8,0.8,20.8,20.648245970336056,0.0,0.05477225575053069,1,0,0.15175402966394458,0.0,0.10000000000000053,1
21.6,76.0,21.744250331922185,80.5,0.8,0.8,21.6,21.744250331922185,0.17888543819998223,0.044721359549984505,0,0,0.1442503319221835,0.40000000000000036,0.09999999999999964,1
22.4,74.0,22.23218892462388,78.2,0.8,0.8,22.4,22.23218892462388,0.0,0.0,1,1,0.16781107537611817,0.0,0.0,1
23.200000000000003,80.0,23.24563790418683,81.8,0.8,0.8,23.200000000000003,23.24563790418683,0.0,0.05477225575051763,1,1,0.045637904186826006,0.0,0.0,1
24.0,74.0,23.75294580570046,78.7,0.8,0.8,24.0,23.75294580570046,0.0,0.054772255750526494,1,1,0.24705419429954034,0.0,0.0,1
24.8,93.0,24.8566342256679,100.0,0.8,0.8,24.8,24.8566342256679,0.20000000000000048,0.20736441353329227,1,0,0.05663422566789933,0.0,0.09999999999999964,1
25.6,80.0,25.701627974988096,82.0,0.8,0.8,25.6,25.701627974988096,0.0,0.05773502691896365,1,1,0.1016279749880944,0.0,0.0,1
26.400000000000002,76.0,26.355675599934134,80.0,0.8,0.8,26.400000000000002,26.355675599934134,0.0,0.05477225575051597,1,1,0.04432440006586802,0.0,0.0,1
27.200000000000003,73.0,27.04040368640062,78.2,0.8,0.8,27.200000000000003,27.04040368640062,0.0,0.05477225575053069,1,0,0.15959631359938342,0.0,0.10000000000000053,1
28.0,77.0,28.005460723326667,80.9,0.8,0.8,28.0,28.005460723326667,0.0,0.05477225575051608,1,1,0.0054607233266672495,0.0,0.0,1
28.8,76.0,28.85756156626579,80.0,0.8,0.8,28.8,28.85756156626579,0.0,0.05477225575051276,1,1,0.057561566265789565,0.0,0.0,1
29.6,80.0,29.54234172491929,81.8,0.8,0.8,29.6,29.54234172491929,0.0,0.07071067811865529,1,0,0.057658275080711974,0.0,0.09999999999999964,1
30.400000000000002,73.0,30.25710843551568,78.2,0.8,0.8,30.400000000000002,30.25710843551568,0.0,0.05477225575053069,1,0,0.14289156448432294,0.0,0.10000000000000053,1
31.200000000000003,74.0,31.283521692980454,78.5,0.8,0.8,31.200000000000003,31.283521692980454,0.0,0.0,1,1,0.08352169298045098,0.0,0.0,1
12.362977116185396,80.0,12.170483178713262,81.8,0.01032031900500422,0.010961465421945316,12.362977116185396,12.170483178713262,0.0,0.05477225575051763,1,1,0.1924939374721344,0.0,0.0,1
13.1850577777236,76.0,13.209979939840073,80.1,0.024266614845413287,0.03160056886375627,13.1850577777236,13.209979939840073,0.0,0.044721359549990625,1,0,0.024922162116473245,0.0,0.09999999999999964,1
13.27106386415268,91.0,13.441751991243416,100.0,-0.0483398992918429,-0.0197099181661488,13.27106386415268,13.441751991243416,0.1788854381999668,0.08366600265347922,0,1,0.17068812709073633,0.40000000000000036,0.0,1
11.748452190333234,75.0,11.628628629125709,79.4,0.015960570915440064,-0.007743940898771409,11.748452190333234,11.628628629125709,0.1341640786499849,0.05477225575052055,1,1,0.11982356120752513,0.0,0.0,1
11.450277068682631,94.0,11.362386158655708,100.0,0.009976660532581151,0.04603787282735272,11.450277068682631,11.362386158655708,0.21908902300208472,0.2701851217221153,1,0,0.08789091002692295,0.0,0.1999999999999993,1
12.385152410819211,74.0,12.208030948407966,79.0,-0.007156255795778298,-0.0336612021850522,12.385152410819211,12.208030948407966,0.0,0.0547722557505242,1,1,0.17712146241124493,0.0,0.0,1
12.241026636497086,94.0,12.45354307034732,100.0,-0.029554316232864843,-0.040362579164687974,12.241026636497086,12.45354307034732,0.32093613071763777,0.10954451150097617,0,0,0.21251643385023478,0.5,0.1999999999999993,1
10.68603540222698,74.0,10.35273144549834,78.7,0.02030280002562021,0.016506993648243512,10.68603540222698,10.35273144549834,0.0,0.054772255750526494,1,1,0.33330395672863844,0.0,0.0,1
14.603422931734826,74.0,14.301786388546642,78.5,0.042718697336098496,0.023828975142450484,14.603422931734826,14.301786388546642,0.0,0.0,1,1,0.30163654318818445,0.0,0.0,1
14.38116017966319,91.0,14.411933402459397,100.0,-0.023443798803408314,0.04763368615763042,14.38116017966319,14.411933402459397,0.21908902300205144,0.05477225575062963,1,1,0.030773222796206312,0.0,0.0,1
13.825961102160509,93.0,13.832146349670591,100.0,-0.04991305107129201,-0.04128716208470782,13.825961102160509,13.832146349670591,0.2880972058177687,0.2863564212655285,0,0,0.0061852475100820925,0.40000000000000036,0.09999999999999964,1
10.725291181820232,93.0,11.172513787037188,100.0,0.01323200728997967,-0.014923886396771828,10.725291181820232,11.172513787037188,0.2966479394838292,0.2073644135332897,0,0,0.44722260521695567,0.1999999999999993,0.09999999999999964,1
12.919813217989446,74.0,12.681683694191669,79.0,-0.03273777078483351,0.04065857473361499,12.919813217989446,12.681683694191669,0.0,0.05477225575052375,1,1,0.2381295237977774,0.0,0.0,1
14.585737722445167,90.0,14.509341319704875,96.6,0.018577348077573747,0.0016578333970160425,14.585737722445167,14.509341319704875,0.0,0.054772255750638106,1,1,0.07639640274029169,0.0,0.0,1
10.914152931080006,76.0,10.678280240180005,80.2,-0.035499150034671405,0.019569514694784185,10.914152931080006,10.678280240180005,0.0,0.04472135954998953,1,1,0.23587269090000085,0.0,0.0,1
14.592239542229152,80.0,14.23421865370414,81.8,0.030650973868380865,-0.018072134184384372,14.592239542229152,14.23421865370414,0.0,0.07071067811865529,1,0,0.35802088852501157,0.0,0.09999999999999964,1
13.80223118266507,75.0,13.681989763612478,79.3,0.025616501051468066,-0.04867301439927066,13.80223118266507,13.681989763612478,0.0,0.05477225575052091,1,1,0.12024141905259178,0.0,0.0,1
11.017471722326196,81.0,11.382403473685487,82.2,-0.011116439023045911,-0.0011662837431719725,11.017471722326196,11.382403473685487,0.0,0.0,1,1,0.36493175135929157,0.0,0.0,1
11.025007415675974,93.0,10.94905431761277,100.0,0.027183799017871532,0.0015045115268882067,11.025007415675974,10.94905431761277,0.3000000000000078,0.24083189157585105,1,0,0.07595309806320394,0.0,0.09999999999999964,1
13.671989961330787,90.0,13.985574081086442,98.3,0.0031015940839338244,-0.04469979364179732,13.671989961330787,13.985574081086442,0.17888543819996083,0.054772255750636115,1,1,0.3135841197556548,0.0,0.0,1
11.148698971640233,92.0,11.016539250855958,100.0,0.009762201805893343,0.03077915565126832,11.148698971640233,11.016539250855958,0.21908902300205826,0.11401754250995555,1,0,0.13215972078427463,0.0,0.10000000000000142,1
14.587075857366727,76.0,14.68191195796211,80.5,0.01022817032605873,0.005134332305290812,14.587075857366727,14.68191195796211,0.17888543819998223,0.044721359549985844,1,1,0.09483610059538172,0.0,0.0,1
13.269981383264444,76.0,13.48550415488352,80.4,-0.033389876041760885,0.02050576049047151,13.269981383264444,13.48550415488352,0.0,0.044721359549987835,1,0,0.21552277161907618,0.0,0.10000000000000053,1
14.478673334497406,91.0,14.478575157169326,100.0,0.02151345381266652,0.018875431013180552,14.478673334497406,14.478575157169326,0.21908902300205144,0.05477225575062963,1,1,9.817732808059532e-05,0.0,0.0,1
12.194678570776535,73.0,12.183232249708631,79.0,0.011982629647940266,0.017713203722875395,12.194678570776535,12.183232249708631,0.0,0.05477225575053069,1,0,0.011446321067904108,0.0,0.10000000000000053,1
10.643314615952315,75.0,10.886699694506273,79.6,0.02929842648785823,0.04495669262953415,10.643314615952315,10.886699694506273,0.0,0.05477225575051798,1,1,0.24338507855395797,0.0,0.0,1
14.062851619764176,94.0,14.4263085459306,100.0,0.029458493050402726,-0.03790710827993979,14.062851619764176,14.4263085459306,0.21679483388680823,0.1414213562372665,1,0,0.36345692616642467,0.0,0.10000000000000142,1
11.327308598750486,78.0,11.475826468303637,81.0,-0.04947279346661015,0.021208135050489366,11.327308598750486,11.475826468303637,0.04472135954999136,0.05477225575051879,1,1,0.14851786955315127,0.0,0.0,1
13.536728906614066,76.0,13.713917009246234,80.7,0.0205866661074732,-0.0448509375992322,13.536728906614066,13.713917009246234,0.0,0.05477225575050808,1,1,0.17718810263216866,0.0,0.0,1
14.869844788667908,78.0,14.588599637091656,81.0,0.03733207192089229,-0.0125159854267912,14.869844788667908,14.588599637091656,0.04472135954999136,0.05477225575051879,1,1,0.2812451515762522,0.0,0.0,1
8.0,92.0,7.880263141701886,100.0,0.0,0.07353004376389081,8.0,7.880263141701886,0.21908902300206234,0.15811388300844442,0,0,0.11973685829811398,0.40000000000000036,0.09999999999999964,1
8.6,94.0,8.75699315093114,100.0,0.6,0.6,8.6,8.75699315093114,0.2190890230020856,0.2387467277262505,1,0,0.15699315093113952,0.0,0.20000000000000107,1
9.2,74.0,9.047876477886465,78.7,0.6,0.6,9.2,9.047876477886465,0.0,0.044721359550006994,1,0,0.1521235221135342,0.0,0.09999999999999964,1
8.6,94.0,8.405186270571512,100.0,0.2,0.2,8.6,8.405186270571512,0.2489979919597896,0.28635642126552074,0,0,0.1948137294284873,0.3000000000000007,0.1999999999999993,1
9.6,74.0,9.422673719041061,78.7,0.4,0.4,9.6,9.422673719041061,0.0,0.054772255750526494,1,1,0.17732628095893865,0.0,0.0,1
11.0,76.0,10.845307630972535,80.2,0.6,0.6,11.0,10.845307630972535,0.0,0.04472135954998953,1,1,0.1546923690274653,0.0,0.0,1
11.6,74.0,11.179262382664303,78.7,0.6,0.6,11.6,11.179262382664303,0.0,0.054772255750526494,1,1,0.42073761733569626,0.0,0.0,1
9.4,76.0,9.99166731929387,80.0,0.2,0.2,9.4,9.99166731929387,0.0,0.05477225575051597,1,1,0.5916673192938688,0.0,0.0,1
9.6,74.0,9.865412495665607,78.5,0.2,0.2,9.6,9.865412495665607,0.0,0.0,1,1,0.26541249566560765,0.0,0.0,1
13.399999999999999,75.0,13.515090687291057,79.4,0.6,0.6,13.399999999999999,13.515090687291057,0.1341640786499849,0.05477225575052055,1,1,0.1150906872910582,0.0,0.0,1
12.0,92.0,12.075178990994301,100.0,0.4,0.4,12.0,12.075178990994301,0.21908902300205826,0.11401754250995555,1,0,0.07517899099430103,0.0,0.10000000000000142,1
10.2,91.0,9.938195355238351,99.9,0.2,0.2,10.2,9.938195355238351,0.21908902300204983,0.07071067811874449,1,0,0.2618046447616482,0.0,0.09999999999999964,1
10.4,76.0,10.461950897622287,80.0,0.2,0.2,10.4,10.461950897622287,0.0,0.04472135954999422,1,0,0.061950897622287115,0.0,0.10000000000000053,1
13.2,75.0,13.110650141938915,79.6,0.4,0.4,13.2,13.110650141938915,0.0,0.05477225575051798,1,1,0.08934985806108386,0.0,0.0,1
16.4,78.0,16.21071886265414,81.0,0.6,0.6,16.4,16.21071886265414,0.04472135954999136,0.05477225575051879,1,1,0.1892811373458585,0.0,0.0,1
8.6,76.0,8.41520874436894,80.7,0.6,0.6,8.6,8.41520874436894,0.0,0.05477225575050808,1,1,0.18479125563106003,0.0,0.0,1
8.2,92.0,7.998060593547645,100.0,0.2,0.2,8.2,7.998060593547645,0.21908902300205826,0.11401754250995555,1,0,0.20193940645235386,0.0,0.10000000000000142,1
14.8,78.0,14.381735003833542,81.0,0.4,0.4,14.8,14.381735003833542,0.04472135954999136,0.05477225575051879,1,1,0.4182649961664584,0.0,0.0,1
12.2,76.0,12.128223762892123,80.3,0.6,0.6,12.2,12.128223762892123,0.0,0.05477225575051075,1,1,0.07177623710787628,0.0,0.0,1
19.4,90.0,19.187055981971,98.3,0.6,0.6,19.4,19.187055981971,0.17888543819996083,0.054772255750636115,1,1,0.21294401802899898,0.0,0.0,1
8.0,74.0,8.090842346750875,78.6,0.0,-0.08189191919922942,8.0,8.090842346750875,0.0,0.05477225575052712,1,1,0.09084234675087544,0.0,0.0,1
9.0,94.0,8.892489319472624,100.0,0.2,0.2,9.0,8.892489319472624,0.2190890230020856,0.2387467277262505,1,0,0.10751068052737622,0.0,0.20000000000000107,1
10.4,78.0,10.461500262937472,81.2,0.6,0.6,10.4,10.461500262937472,0.20493901531919168,0.07071067811865689,1,0,0.06150026293747146,0.0,0.09999999999999964,1
11.6,93.0,11.617245074424279,100.0,0.6,0.6,11.6,11.617245074424279,0.2683281572999802,0.22360679774998807,0,0,0.01724507442427914,0.1999999999999993,0.20000000000000107,1
9.2,79.0,9.688362010825704,81.4,0.6,0.6,9.2,9.688362010825704,0.13416407864998758,0.05477225575051879,0,1,0.4883620108257052,0.3000000000000007,0.0,1
10.0,76.0,10.085636724378569,80.7,0.2,0.2,10.0,10.085636724378569,0.0,0.05477225575050808,1,1,0.08563672437856873,0.0,0.0,1
12.8,76.0,12.351352897215978,80.5,0.6,0.6,12.8,12.351352897215978,0.21908902300206584,0.05477225575050791,1,1,0.4486471027840224,0.0,0.0,1
10.0,76.0,9.97315665684276,80.4,0.4,0.4,10.0,9.97315665684276,0.0,0.044721359549987835,1,0,0.026843343157240795,0.0,0.10000000000000053,1
10.8,79.0,11.031184550741926,81.4,0.4,0.4,10.8,11.031184550741926,0.0,0.07071067811865547,1,0,0.23118455074192568,0.0,0.09999999999999964,1
12.0,75.0,12.174552526653596,79.6,0.4,0.4,12.0,12.174552526653596,0.08944271909998905,0.05477225575051835,0,1,0.17455252665359566,0.1999999999999993,0.0,1
8.0,80.0,7.925595982800699,82.0,0.0,0.010393919045368098,8.0,7.925595982800699,0.0,0.05773502691896365,1,1,0.07440401719930101,0.0,0.0,1
12.2,76.0,12.231998923527302,80.4,0.6,0.6,12.2,12.231998923527302,0.0,0.044721359549987835,1,0,0.03199892352730238,0.0,0.10000000000000053,1
8.0,92.0,7.830964493429047,100.0,0.0,-0.10218154973008371,8.0,7.830964493429047,0.1788854381999712,0.11401754250995867,1,0,0.16903550657095323,0.0,0.09999999999999964,1
13.399999999999999,73.0,13.117870585939311,79.0,0.6,0.6,13.399999999999999,13.117870585939311,0.0,0.05477225575053069,1,0,0.28212941406068737,0.0,0.10000000000000053,1
9.2,78.0,9.306007368806249,81.0,0.2,0.2,9.2,9.306007368806249,0.0,0.07071067811865618,1,0,0.1060073688062495,0.0,0.10000000000000142,1
9.8,77.0,10.003882342335272,80.8,0.6,0.6,9.8,10.003882342335272,0.0,0.054772255750511055,1,1,0.20388234233527136,0.0,0.0,1
11.2,89.0,11.155202418344285,94.9,0.2,0.2,11.2,11.155202418344285,0.0,0.07071067811875234,1,0,0.04479758165571468,0.0,0.10000000000000053,1
12.2,94.0,12.377025969523645,100.0,0.6,0.6,12.2,12.377025969523645,0.21679483388680823,0.1414213562372665,1,0,0.1770259695236458,0.0,0.10000000000000142,1
9.6,76.0,9.43315872352056,80.0,0.2,0.2,9.6,9.43315872352056,0.0,0.04472135954999223,1,1,0.16684127647944003,0.0,0.0,1
8.4,93.0,8.370225246128905,100.0,0.4,0.4,8.4,8.370225246128905,0.3000000000000078,0.24083189157585105,1,0,0.029774753871095072,0.0,0.09999999999999964,1
8.8,79.0,8.90015178897131,81.3,0.2,0.2,8.8,8.90015178897131,0.1949358868961792,0.05477225575051915,0,1,0.10015178897130994,0.09999999999999964,0.0,1
9.0,74.0,8.822000339500736,78.9,0.2,0.2,9.0,8.822000339500736,0.0,0.04472135955000545,1,1,0.17799966049926397,0.0,0.0,1
8.8,73.0,8.803010043015869,79.0,0.4,0.4,8.8,8.803010043015869,0.0,0.05477225575053069,1,0,0.003010043015867936,0.0,0.10000000000000053,1
9.4,90.0,9.358041673275869,96.6,0.2,0.2,9.4,9.358041673275869,0.0,0.054772255750638106,1,1,0.04195832672413147,0.0,0.0,1
10.0,76.0,10.049406223313724,80.0,0.4,0.4,10.0,10.049406223313724,0.0,0.05477225575051276,1,1,0.04940622331372424,0.0,0.0,1
13.399999999999999,92.0,13.32759083376198,100.0,0.6,0.6,13.399999999999999,13.32759083376198,0.0,0.10000000000005406,1,1,0.0724091662380193,0.0,0.0,1
8.4,80.0,8.594650671480712,81.6,0.2,0.2,8.4,8.594650671480712,0.0,0.08366600265340672,1,0,0.19465067148071213,0.0,0.09999999999999964,1
9.2,92.0,9.446063990832359,100.0,0.4,0.4,9.2,9.446063990832359,0.0,0.10000000000005406,1,1,0.24606399083235964,0.0,0.0,1
9.2,90.0,8.959898855009063,96.6,0.6,0.6,9.2,8.959898855009063,0.0,0.054772255750638106,1,1,0.24010114499093582,0.0,0.0,1
13.399999999999999,75.0,13.226189113641896,79.1,0.6,0.6,13.399999999999999,13.226189113641896,0.0,0.0,1,1,0.17381088635810293,0.0,0.0,1
8.4,75.0,8.298391587504916,79.6,0.2,0.2,8.4,8.298391587504916,0.0,0.05477225575051798,1,1,0.10160841249508401,0.0,0.0,1
8.6,94.0,8.560753790168945,100.0,0.2,0.2,8.6,8.560753790168945,0.21679483388680823,0.21213203435593808,1,0,0.0392462098310542,0.0,0.1999999999999993,1
11.2,75.0,10.972951554632395,79.6,0.2,0.2,11.2,10.972951554632395,0.08944271909998905,0.05477225575051835,0,1,0.22704844536760405,0.1999999999999993,0.0,1
10.0,75.0,9.905530215262198,79.7,0.4,0.4,10.0,9.905530215262198,0.0,0.044721359549997015,1,0,0.09446978473780199,0.0,0.09999999999999964,1
10.8,76.0,10.536483948674796,80.5,0.2,0.2,10.8,10.536483948674796,0.21908902300206584,0.05477225575050755,1,1,0.2635160513252046,0.0,0.0,1
12.2,76.0,12.23471453083791,80.7,0.6,0.6,12.2,12.23471453083791,0.0,0.05477225575050808,1,1,0.03471453083791154,0.0,0.0,1
8.0,94.0,8.364551379323776,100.0,0.0,-0.06031951587358893,8.0,8.364551379323776,0.32093613071763777,0.10954451150097617,0,0,0.36455137932377646,0.5,0.1999999999999993,1
8.0,76.0,8.088853680097014,80.2,0.0,0.2609303284800463,8.0,8.088853680097014,0.0,0.04472135954998953,1,1,0.08885368009701367,0.0,0.0,1
12.0,75.0,11.852120777324116,79.4,0.4,0.4,12.0,11.852120777324116,0.1341640786499849,0.05477225575052055,1,1,0.1478792226758845,0.0,0.0,1
8.6,92.0,8.605926842623251,100.0,0.2,0.2,8.6,8.605926842623251,0.21908902300206234,0.15811388300844442,0,0,0.005926842623251716,0.40000000000000036,0.09999999999999964,1
