timestamp,temperature1_c,humidity1_percent,temperature2_c,humidity2_percent,dT1,dT2,avgT1_5,avgT2_5,stdT1_5,stdT2_5,stuck_count1,stuck_count2,diffT,abs_dT1,abs_dT2,label
890,9.5,91.0,9.28698638961986,100.0,0.3,0.3,9.5,9.28698638961986,0.2190890230020514,0.0547722557506296,1,1,0.2130136103801394,0.0,0.0,1
895,9.8,94.0,9.901359741343846,100.0,0.3,0.3,9.8,9.901359741343846,0.31937438845344,0.2387467277262459,0,0,0.1013597413438454,0.4000000000000003,0.0999999999999996,1
900,10.1,76.0,10.28544333575154,80.4,0.3,0.3,10.1,10.28544333575154,0.0,0.0447213595499878,1,0,0.1854433357515414,0.0,0.1000000000000005,1
905,10.4,76.0,10.582726936293032,79.8,0.3,0.3,10.4,10.582726936293032,0.0,0.0447213595499959,1,1,0.182726936293033,0.0,0.0,1
910,10.7,77.0,10.600011889746945,80.9,0.3,0.3,10.7,10.600011889746945,0.0,0.054772255750516,1,1,0.0999881102530544,0.0,0.0,1
915,11.0,78.0,11.292300501928256,81.0,0.3,0.3,11.0,11.292300501928256,0.0,0.0707106781186561,1,0,0.2923005019282563,0.0,0.1000000000000014,1
920,11.3,81.0,11.14873259324805,82.2,0.3,0.3,11.3,11.14873259324805,0.0,0.0,1,1,0.1512674067519501,0.0,0.0,1
925,11.6,91.0,11.847792153654968,99.9,0.3,0.3,11.6,11.847792153654968,0.2190890230020498,0.0707106781187444,1,0,0.2477921536549683,0.0,0.0999999999999996,1
930,11.9,91.0,11.81465844560663,100.0,0.3,0.3,11.9,11.81465844560663,0.2190890230020514,0.0547722557506296,1,1,0.0853415543933699,0.0,0.0,1
935,12.2,91.0,12.113294622316907,99.9,0.3,0.3,12.2,12.113294622316907,0.2190890230020498,0.0707106781187444,1,0,0.0867053776830903,0.0,0.0999999999999996,1
940,12.5,76.0,12.419124982090596,80.5,0.3,0.3,12.5,12.419124982090596,0.1788854381999822,0.0447213595499858,1,1,0.0808750179094044,0.0,0.0,1
945,12.8,75.0,12.780815360914143,79.3,0.3,0.3,12.8,12.780815360914143,0.0,0.0547722557505209,1,1,0.0191846390858554,0.0,0.0,1
950,13.1,74.0,13.208231685083346,78.9,0.3,0.3,13.1,13.208231685083346,0.0,0.0447213595500054,1,1,0.1082316850833464,0.0,0.0,1
955,13.4,80.0,13.176607455095183,81.7,0.3,0.3,13.4,13.176607455095183,0.0,0.0547722557505161,1,1,0.223392544904815,0.0,0.0,1
960,13.7,78.0,13.825076830305171,81.0,0.3,0.3,13.7,13.825076830305171,0.0447213595499913,0.0547722557505187,1,1,0.1250768303051721,0.0,0.0,1
965,14.0,92.0,13.988468133387554,100.0,0.3,0.3,14.0,13.988468133387554,0.0,0.100000000000054,1,1,0.0115318666124455,0.0,0.0,1
970,14.3,75.0,14.096588661675344,79.4,0.3,0.3,14.3,14.096588661675344,0.1341640786499849,0.0547722557505205,1,1,0.2034113383246563,0.0,0.0,1
975,14.6,75.0,14.594525562032151,79.7,0.3,0.3,14.6,14.594525562032151,0.0,0.0,1,1,0.0054744379678481,0.0,0.0,1
980,14.9,75.0,14.73220461267664,79.4,0.3,0.3,14.9,14.73220461267664,0.1341640786499849,0.0547722557505205,1,1,0.1677953873233573,0.0,0.0,1
985,15.2,94.0,15.236570539307044,100.0,0.3,0.3,15.2,15.236570539307044,0.2190890230020856,0.2387467277262505,1,0,0.0365705393070445,0.0,0.200000000000001,1
990,15.5,76.0,15.471500079397142,79.8,0.3,0.3,15.5,15.471500079397142,0.0,0.0447213595499959,1,1,0.0284999206028579,0.0,0.0,1
995,15.8,80.0,15.817445381485223,81.8,0.3,0.3,15.8,15.817445381485223,0.0,0.0707106781186552,1,0,0.0174453814852224,0.0,0.0999999999999996,1
1000,16.1,75.0,16.061378179434072,79.2,0.3,0.3,16.1,16.061378179434072,0.0,0.0447213595500017,1,1,0.038621820565929,0.0,0.0,1
1005,16.4,90.0,16.357252084143248,98.3,0.3,0.3,16.4,16.357252084143248,0.1788854381999608,0.0547722557506361,1,1,0.0427479158567507,0.0,0.0,1
1010,16.7,78.0,16.583201713382138,81.2,0.3,0.3,16.7,16.583201713382138,0.2049390153191916,0.0707106781186568,1,0,0.1167982866178611,0.0,0.0999999999999996,1
1015,8.0,75.0,7.783751220134531,79.3,0.0,0.0684362268262374,8.0,7.783751220134531,0.0,0.0547722557505209,1,1,0.2162487798654693,0.0,0.0,1
1020,8.5,76.0,8.386321555377448,80.5,0.5,0.5,8.5,8.386321555377448,0.1788854381999822,0.0447213595499858,1,1,0.1136784446225522,0.0,0.0,1
1025,9.0,74.0,8.847423849104757,78.7,0.5,0.5,9.0,8.847423849104757,0.0,0.0447213595500069,1,0,0.1525761508952428,0.0,0.0999999999999996,1
1030,9.5,80.0,9.391987327761036,81.8,0.5,0.5,9.5,9.391987327761036,0.0,0.0707106781186552,1,0,0.1080126722389636,0.0,0.0999999999999996,1
1035,10.0,76.0,9.76787854004344,80.6,0.5,0.5,10.0,9.76787854004344,0.0,0.0547722557505077,1,1,0.2321214599565593,0.0,0.0,1
1040,10.5,75.0,10.329156260389718,79.3,0.5,0.5,10.5,10.329156260389718,0.0,0.0547722557505209,1,1,0.1708437396102819,0.0,0.0,1
1045,11.0,76.0,10.841827426896373,80.6,0.5,0.5,11.0,10.841827426896373,0.0,0.0547722557505077,1,1,0.1581725731036289,0.0,0.0,1
1050,11.5,75.0,11.553952240375006,79.2,0.5,0.5,11.5,11.553952240375006,0.0,0.0,1,1,0.0539522403750059,0.0,0.0,1
1055,12.0,76.0,12.232096915642048,80.0,0.5,0.5,12.0,12.232096915642048,0.0,0.0447213595499922,1,1,0.2320969156420478,0.0,0.0,1
1060,12.5,76.0,12.67998033400929,80.5,0.5,0.5,12.5,12.67998033400929,0.1788854381999822,0.0447213595499858,1,1,0.17998033400929,0.0,0.0,1
1065,13.0,81.0,12.89783410964206,82.4,0.5,0.5,13.0,12.89783410964206,0.0,0.0,1,1,0.1021658903579414,0.0,0.0,1
1070,13.5,75.0,13.448363598214248,79.2,0.5,0.5,13.5,13.448363598214248,0.0,0.0447213595500017,1,1,0.0516364017857515,0.0,0.0,1
1075,14.0,80.0,14.188081353834562,81.8,0.5,0.5,14.0,14.188081353834562,0.0,0.0707106781186552,1,0,0.188081353834562,0.0,0.0999999999999996,1
1080,14.5,76.0,14.448999087538745,80.4,0.5,0.5,14.5,14.448999087538745,0.0,0.0447213595499878,1,0,0.0510009124612569,0.0,0.1000000000000005,1
1085,15.0,74.0,15.04449961380557,78.7,0.5,0.5,15.0,15.04449961380557,0.0,0.0547722557505264,1,1,0.0444996138055699,0.0,0.0,1
1090,15.5,74.0,15.316181219677372,79.0,0.5,0.5,15.5,15.316181219677372,0.0,0.0547722557505242,1,1,0.1838187803226283,0.0,0.0,1
1095,16.0,80.0,15.976227516042632,81.5,0.5,0.5,16.0,15.976227516042632,0.0,0.0836660026534067,1,1,0.0237724839573676,0.0,0.0,1
1100,16.5,73.0,16.47150750215969,78.3,0.5,0.5,16.5,16.47150750215969,0.0,0.0447213595500118,1,0,0.0284924978403111,0.0,0.1000000000000005,1
1105,17.0,78.0,16.737083705916035,81.0,0.5,0.5,17.0,16.737083705916035,0.0447213595499913,0.0547722557505187,1,1,0.2629162940839649,0.0,0.0,1
1110,17.5,78.0,17.398509125579363,81.0,0.5,0.5,17.5,17.398509125579363,0.0447213595499913,0.0547722557505187,1,1,0.1014908744206373,0.0,0.0,1
1115,18.0,76.0,17.92226492637019,80.0,0.5,0.5,18.0,17.92226492637019,0.0,0.0547722557505159,1,1,0.0777350736298103,0.0,0.0,1
1120,18.5,80.0,18.877233683652715,82.1,0.5,0.5,18.5,18.877233683652715,0.0,0.0577350269189636,1,0,0.3772336836527152,0.0,0.1000000000000014,1
1125,19.0,90.0,19.159489994757077,96.6,0.5,0.5,19.0,19.159489994757077,0.0,0.0547722557506381,1,1,0.1594899947570738,0.0,0.0,1
1130,19.5,79.0,19.52665791759956,81.2,0.5,0.5,19.5,19.52665791759956,0.0,0.0547722557505161,1,1,0.0266579175995609,0.0,0.0,1
1135,8.0,73.0,7.952317021623128,78.4,0.0,-0.049452167367866,8.0,7.952317021623128,0.0,0.0,1,1,0.0476829783768719,0.0,0.0,1
1140,8.8,75.0,8.93697483990921,79.4,0.8,0.8,8.8,8.93697483990921,0.2190890230020655,0.0447213595499986,0,1,0.1369748399092092,0.3000000000000007,0.0,1
1145,9.6,73.0,9.75908022355369,78.4,0.8,0.8,9.6,9.75908022355369,0.0,0.0,1,1,0.1590802235536905,0.0,0.0,1
1150,10.4,73.0,10.246384610660272,78.2,0.8,0.8,10.4,10.246384610660272,0.0,0.0547722557505306,1,0,0.1536153893397269,0.0,0.1000000000000005,1
1155,11.2,92.0,11.319891944188226,100.0,0.8,0.8,11.2,11.319891944188226,0.2190890230020599,0.1303840481040867,1,1,0.1198919441882271,0.0,0.0,1
1160,12.0,94.0,12.272034455086848,100.0,0.8,0.8,12.0,12.272034455086848,0.31937438845344,0.2387467277262459,0,0,0.2720344550868478,0.4000000000000003,0.0999999999999996,1
1165,12.8,76.0,13.028102375766323,80.7,0.8,0.8,12.8,13.028102375766323,0.0,0.054772255750508,1,1,0.2281023757663227,0.0,0.0,1
1170,13.6,74.0,13.71588122577786,78.6,0.8,0.8,13.6,13.71588122577786,0.0,0.0547722557505271,1,1,0.1158812257778585,0.0,0.0,1
1175,14.4,74.0,14.277784487810097,78.5,0.8,0.8,14.4,14.277784487810097,0.0,0.0,1,1,0.1222155121899035,0.0,0.0,1
1180,15.2,75.0,14.90379667914789,79.3,0.8,0.8,15.2,14.90379667914789,0.0,0.0547722557505209,1,1,0.2962033208521095,0.0,0.0,1
1185,16.0,93.0,16.461418593010624,100.0,0.8,0.8,16.0,16.461418593010624,0.3000000000000078,0.240831891575851,1,0,0.4614185930106238,0.0,0.0999999999999996,1
1190,16.8,92.0,16.903088290130736,100.0,0.8,0.8,16.8,16.903088290130736,0.1788854381999712,0.1140175425099586,1,0,0.103088290130735,0.0,0.0999999999999996,1
1195,17.6,76.0,17.66625923814306,80.6,0.8,0.8,17.6,17.66625923814306,0.0,0.0547722557505077,1,1,0.0662592381430577,0.0,0.0,1
1200,18.4,80.0,18.25896330066172,82.0,0.8,0.8,18.4,18.25896330066172,0.0,0.0577350269189636,1,1,0.141036699338283,0.0,0.0,1
1205,19.200000000000003,76.0,19.149931821739106,80.7,0.8,0.8,19.200000000000003,19.149931821739106,0.0,0.054772255750508,1,1,0.0500681782609007,0.0,0.0,1
1210,20.0,78.0,20.05079026825469,81.2,0.8,0.8,20.0,20.05079026825469,0.2049390153191916,0.0707106781186568,1,0,0.0507902682546905,0.0,0.0999999999999996,1
1215,20.8,73.0,20.648245970336056,78.2,0.8,0.8,20.8,20.648245970336056,0.0,0.0547722557505306,1,0,0.1517540296639445,0.0,0.1000000000000005,1
1220,21.6,76.0,21.744250331922185,80.5,0.8,0.8,21.6,21.744250331922185,0.1788854381999822,0.0447213595499845,0,0,0.1442503319221835,0.4000000000000003,0.0999999999999996,1
1225,22.4,74.0,22.23218892462388,78.2,0.8,0.8,22.4,22.23218892462388,0.0,0.0,1,1,0.1678110753761181,0.0,0.0,1
1230,23.200000000000003,80.0,23.24563790418683,81.8,0.8,0.8,23.200000000000003,23.24563790418683,0.0,0.0547722557505176,1,1,0.045637904186826,0.0,0.0,1
1235,24.0,74.0,23.75294580570046,78.7,0.8,0.8,24.0,23.75294580570046,0.0,0.0547722557505264,1,1,0.2470541942995403,0.0,0.0,1
1240,24.8,93.0,24.8566342256679,100.0,0.8,0.8,24.8,24.8566342256679,0.2000000000000004,0.2073644135332922,1,0,0.0566342256678993,0.0,0.0999999999999996,1
1245,25.6,80.0,25.701627974988096,82.0,0.8,0.8,25.6,25.701627974988096,0.0,0.0577350269189636,1,1,0.1016279749880944,0.0,0.0,1
1250,26.4,76.0,26.35567559993413,80.0,0.8,0.8,26.4,26.35567559993413,0.0,0.0547722557505159,1,1,0.044324400065868,0.0,0.0,1
1255,27.200000000000003,73.0,27.04040368640062,78.2,0.8,0.8,27.200000000000003,27.04040368640062,0.0,0.0547722557505306,1,0,0.1595963135993834,0.0,0.1000000000000005,1
1260,28.0,77.0,28.005460723326667,80.9,0.8,0.8,28.0,28.005460723326667,0.0,0.054772255750516,1,1,0.0054607233266672,0.0,0.0,1
1265,28.8,76.0,28.85756156626579,80.0,0.8,0.8,28.8,28.85756156626579,0.0,0.0547722557505127,1,1,0.0575615662657895,0.0,0.0,1
1270,29.6,80.0,29.54234172491929,81.8,0.8,0.8,29.6,29.54234172491929,0.0,0.0707106781186552,1,0,0.0576582750807119,0.0,0.0999999999999996,1
1275,30.4,73.0,30.25710843551568,78.2,0.8,0.8,30.4,30.25710843551568,0.0,0.0547722557505306,1,0,0.1428915644843229,0.0,0.1000000000000005,1
1280,31.200000000000003,74.0,31.28352169298045,78.5,0.8,0.8,31.200000000000003,31.28352169298045,0.0,0.0,1,1,0.0835216929804509,0.0,0.0,1
1285,12.362977116185396,80.0,12.170483178713262,81.8,0.0103203190050042,0.0109614654219453,12.362977116185396,12.170483178713262,0.0,0.0547722557505176,1,1,0.1924939374721344,0.0,0.0,1
1290,13.1850577777236,76.0,13.209979939840071,80.1,0.0242666148454132,0.0316005688637562,13.1850577777236,13.209979939840071,0.0,0.0447213595499906,1,0,0.0249221621164732,0.0,0.0999999999999996,1
1295,13.27106386415268,91.0,13.441751991243416,100.0,-0.0483398992918429,-0.0197099181661488,13.27106386415268,13.441751991243416,0.1788854381999668,0.0836660026534792,0,1,0.1706881270907363,0.4000000000000003,0.0,1
1300,11.748452190333234,75.0,11.628628629125709,79.4,0.01596057091544,-0.0077439408987714,11.748452190333234,11.628628629125709,0.1341640786499849,0.0547722557505205,1,1,0.1198235612075251,0.0,0.0,1
1305,11.450277068682633,94.0,11.362386158655708,100.0,0.0099766605325811,0.0460378728273527,11.450277068682633,11.362386158655708,0.2190890230020847,0.2701851217221153,1,0,0.0878909100269229,0.0,0.1999999999999993,1
1310,12.385152410819211,74.0,12.208030948407966,79.0,-0.0071562557957782,-0.0336612021850522,12.385152410819211,12.208030948407966,0.0,0.0547722557505242,1,1,0.1771214624112449,0.0,0.0,1
1315,12.241026636497086,94.0,12.45354307034732,100.0,-0.0295543162328648,-0.0403625791646879,12.241026636497086,12.45354307034732,0.3209361307176377,0.1095445115009761,0,0,0.2125164338502347,0.5,0.1999999999999993,1
1320,10.68603540222698,74.0,10.35273144549834,78.7,0.0203028000256202,0.0165069936482435,10.68603540222698,10.35273144549834,0.0,0.0547722557505264,1,1,0.3333039567286384,0.0,0.0,1
1325,14.603422931734826,74.0,14.301786388546642,78.5,0.0427186973360984,0.0238289751424504,14.603422931734826,14.301786388546642,0.0,0.0,1,1,0.3016365431881844,0.0,0.0,1
1330,14.38116017966319,91.0,14.411933402459397,100.0,-0.0234437988034083,0.0476336861576304,14.38116017966319,14.411933402459397,0.2190890230020514,0.0547722557506296,1,1,0.0307732227962063,0.0,0.0,1
1335,13.825961102160509,93.0,13.832146349670593,100.0,-0.049913051071292,-0.0412871620847078,13.825961102160509,13.832146349670593,0.2880972058177687,0.2863564212655285,0,0,0.006185247510082,0.4000000000000003,0.0999999999999996,1
1340,10.725291181820232,93.0,11.172513787037188,100.0,0.0132320072899796,-0.0149238863967718,10.725291181820232,11.172513787037188,0.2966479394838292,0.2073644135332897,0,0,0.4472226052169556,0.1999999999999993,0.0999999999999996,1
1345,12.919813217989446,74.0,12.681683694191667,79.0,-0.0327377707848335,0.0406585747336149,12.919813217989446,12.681683694191667,0.0,0.0547722557505237,1,1,0.2381295237977774,0.0,0.0,1
1350,14.585737722445169,90.0,14.509341319704877,96.6,0.0185773480775737,0.001657833397016,14.585737722445169,14.509341319704877,0.0,0.0547722557506381,1,1,0.0763964027402916,0.0,0.0,1
1355,10.914152931080006,76.0,10.678280240180005,80.2,-0.0354991500346714,0.0195695146947841,10.914152931080006,10.678280240180005,0.0,0.0447213595499895,1,1,0.2358726909000008,0.0,0.0,1
1360,14.592239542229152,80.0,14.23421865370414,81.8,0.0306509738683808,-0.0180721341843843,14.592239542229152,14.23421865370414,0.0,0.0707106781186552,1,0,0.3580208885250115,0.0,0.0999999999999996,1
1365,13.80223118266507,75.0,13.681989763612478,79.3,0.025616501051468,-0.0486730143992706,13.80223118266507,13.681989763612478,0.0,0.0547722557505209,1,1,0.1202414190525917,0.0,0.0,1
1370,11.017471722326196,81.0,11.382403473685487,82.2,-0.0111164390230459,-0.0011662837431719,11.017471722326196,11.382403473685487,0.0,0.0,1,1,0.3649317513592915,0.0,0.0,1
1375,11.025007415675974,93.0,10.94905431761277,100.0,0.0271837990178715,0.0015045115268882,11.025007415675974,10.94905431761277,0.3000000000000078,0.240831891575851,1,0,0.0759530980632039,0.0,0.0999999999999996,1
1380,13.671989961330787,90.0,13.985574081086442,98.3,0.0031015940839338,-0.0446997936417973,13.671989961330787,13.985574081086442,0.1788854381999608,0.0547722557506361,1,1,0.3135841197556548,0.0,0.0,1
1385,11.148698971640233,92.0,11.016539250855958,100.0,0.0097622018058933,0.0307791556512683,11.148698971640233,11.016539250855958,0.2190890230020582,0.1140175425099555,1,0,0.1321597207842746,0.0,0.1000000000000014,1
1390,14.587075857366727,76.0,14.68191195796211,80.5,0.0102281703260587,0.0051343323052908,14.587075857366727,14.68191195796211,0.1788854381999822,0.0447213595499858,1,1,0.0948361005953817,0.0,0.0,1
1395,13.269981383264444,76.0,13.48550415488352,80.4,-0.0333898760417608,0.0205057604904715,13.269981383264444,13.48550415488352,0.0,0.0447213595499878,1,0,0.2155227716190761,0.0,0.1000000000000005,1
1400,14.478673334497406,91.0,14.478575157169326,100.0,0.0215134538126665,0.0188754310131805,14.478673334497406,14.478575157169326,0.2190890230020514,0.0547722557506296,1,1,9.817732808059532e-05,0.0,0.0,1
1405,12.194678570776537,73.0,12.183232249708633,79.0,0.0119826296479402,0.0177132037228753,12.194678570776537,12.183232249708633,0.0,0.0547722557505306,1,0,0.0114463210679041,0.0,0.1000000000000005,1
1410,10.643314615952317,75.0,10.886699694506271,79.6,0.0292984264878582,0.0449566926295341,10.643314615952317,10.886699694506271,0.0,0.0547722557505179,1,1,0.2433850785539579,0.0,0.0,1
1415,14.062851619764176,94.0,14.4263085459306,100.0,0.0294584930504027,-0.0379071082799397,14.062851619764176,14.4263085459306,0.2167948338868082,0.1414213562372665,1,0,0.3634569261664246,0.0,0.1000000000000014,1
1420,11.327308598750486,78.0,11.475826468303636,81.0,-0.0494727934666101,0.0212081350504893,11.327308598750486,11.475826468303636,0.0447213595499913,0.0547722557505187,1,1,0.1485178695531512,0.0,0.0,1
1425,13.536728906614066,76.0,13.713917009246234,80.7,0.0205866661074732,-0.0448509375992322,13.536728906614066,13.713917009246234,0.0,0.054772255750508,1,1,0.1771881026321686,0.0,0.0,1
1430,14.869844788667908,78.0,14.588599637091656,81.0,0.0373320719208922,-0.0125159854267912,14.869844788667908,14.588599637091656,0.0447213595499913,0.0547722557505187,1,1,0.2812451515762522,0.0,0.0,1
1435,8.0,92.0,7.880263141701886,100.0,0.0,0.0735300437638908,8.0,7.880263141701886,0.2190890230020623,0.1581138830084444,0,0,0.1197368582981139,0.4000000000000003,0.0999999999999996,1
1440,8.6,94.0,8.75699315093114,100.0,0.6,0.6,8.6,8.75699315093114,0.2190890230020856,0.2387467277262505,1,0,0.1569931509311395,0.0,0.200000000000001,1
1445,9.2,74.0,9.047876477886463,78.7,0.6,0.6,9.2,9.047876477886463,0.0,0.0447213595500069,1,0,0.1521235221135342,0.0,0.0999999999999996,1
1450,8.6,94.0,8.405186270571512,100.0,0.2,0.2,8.6,8.405186270571512,0.2489979919597896,0.2863564212655207,0,0,0.1948137294284873,0.3000000000000007,0.1999999999999993,1
1455,9.6,74.0,9.42267371904106,78.7,0.4,0.4,9.6,9.42267371904106,0.0,0.0547722557505264,1,1,0.1773262809589386,0.0,0.0,1
1460,11.0,76.0,10.845307630972536,80.2,0.6,0.6,11.0,10.845307630972536,0.0,0.0447213595499895,1,1,0.1546923690274653,0.0,0.0,1
1465,11.6,74.0,11.179262382664303,78.7,0.6,0.6,11.6,11.179262382664303,0.0,0.0547722557505264,1,1,0.4207376173356962,0.0,0.0,1
1470,9.4,76.0,9.99166731929387,80.0,0.2,0.2,9.4,9.99166731929387,0.0,0.0547722557505159,1,1,0.5916673192938688,0.0,0.0,1
1475,9.6,74.0,9.865412495665607,78.5,0.2,0.2,9.6,9.865412495665607,0.0,0.0,1,1,0.2654124956656076,0.0,0.0,1
1480,13.4,75.0,13.515090687291057,79.4,0.6,0.6,13.4,13.515090687291057,0.1341640786499849,0.0547722557505205,1,1,0.1150906872910582,0.0,0.0,1
1485,12.0,92.0,12.0751789909943,100.0,0.4,0.4,12.0,12.0751789909943,0.2190890230020582,0.1140175425099555,1,0,0.075178990994301,0.0,0.1000000000000014,1
1490,10.2,91.0,9.938195355238353,99.9,0.2,0.2,10.2,9.938195355238353,0.2190890230020498,0.0707106781187444,1,0,0.2618046447616482,0.0,0.0999999999999996,1
1495,10.4,76.0,10.461950897622287,80.0,0.2,0.2,10.4,10.461950897622287,0.0,0.0447213595499942,1,0,0.0619508976222871,0.0,0.1000000000000005,1
1500,13.2,75.0,13.110650141938915,79.6,0.4,0.4,13.2,13.110650141938915,0.0,0.0547722557505179,1,1,0.0893498580610838,0.0,0.0,1
1505,16.4,78.0,16.21071886265414,81.0,0.6,0.6,16.4,16.21071886265414,0.0447213595499913,0.0547722557505187,1,1,0.1892811373458585,0.0,0.0,1
1510,8.6,76.0,8.41520874436894,80.7,0.6,0.6,8.6,8.41520874436894,0.0,0.054772255750508,1,1,0.18479125563106,0.0,0.0,1
1515,8.2,92.0,7.998060593547645,100.0,0.2,0.2,8.2,7.998060593547645,0.2190890230020582,0.1140175425099555,1,0,0.2019394064523538,0.0,0.1000000000000014,1
1520,14.8,78.0,14.381735003833542,81.0,0.4,0.4,14.8,14.381735003833542,0.0447213595499913,0.0547722557505187,1,1,0.4182649961664584,0.0,0.0,1
1525,12.2,76.0,12.128223762892125,80.3,0.6,0.6,12.2,12.128223762892125,0.0,0.0547722557505107,1,1,0.0717762371078762,0.0,0.0,1
1530,19.4,90.0,19.187055981971,98.3,0.6,0.6,19.4,19.187055981971,0.1788854381999608,0.0547722557506361,1,1,0.2129440180289989,0.0,0.0,1
1535,8.0,74.0,8.090842346750875,78.6,0.0,-0.0818919191992294,8.0,8.090842346750875,0.0,0.0547722557505271,1,1,0.0908423467508754,0.0,0.0,1
1540,9.0,94.0,8.892489319472624,100.0,0.2,0.2,9.0,8.892489319472624,0.2190890230020856,0.2387467277262505,1,0,0.1075106805273762,0.0,0.200000000000001,1
1545,10.4,78.0,10.461500262937472,81.2,0.6,0.6,10.4,10.461500262937472,0.2049390153191916,0.0707106781186568,1,0,0.0615002629374714,0.0,0.0999999999999996,1
1550,11.6,93.0,11.61724507442428,100.0,0.6,0.6,11.6,11.61724507442428,0.2683281572999802,0.223606797749988,0,0,0.0172450744242791,0.1999999999999993,0.200000000000001,1
1555,9.2,79.0,9.688362010825704,81.4,0.6,0.6,9.2,9.688362010825704,0.1341640786499875,0.0547722557505187,0,1,0.4883620108257052,0.3000000000000007,0.0,1
1560,10.0,76.0,10.085636724378569,80.7,0.2,0.2,10.0,10.085636724378569,0.0,0.054772255750508,1,1,0.0856367243785687,0.0,0.0,1
1565,12.8,76.0,12.351352897215978,80.5,0.6,0.6,12.8,12.351352897215978,0.2190890230020658,0.0547722557505079,1,1,0.4486471027840224,0.0,0.0,1
1570,10.0,76.0,9.97315665684276,80.4,0.4,0.4,10.0,9.97315665684276,0.0,0.0447213595499878,1,0,0.0268433431572407,0.0,0.1000000000000005,1
1575,10.8,79.0,11.031184550741926,81.4,0.4,0.4,10.8,11.031184550741926,0.0,0.0707106781186554,1,0,0.2311845507419256,0.0,0.0999999999999996,1
1580,12.0,75.0,12.174552526653596,79.6,0.4,0.4,12.0,12.174552526653596,0.089442719099989,0.0547722557505183,0,1,0.1745525266535956,0.1999999999999993,0.0,1
1585,8.0,80.0,7.925595982800699,82.0,0.0,0.010393919045368,8.0,7.925595982800699,0.0,0.0577350269189636,1,1,0.074404017199301,0.0,0.0,1
1590,12.2,76.0,12.231998923527302,80.4,0.6,0.6,12.2,12.231998923527302,0.0,0.0447213595499878,1,0,0.0319989235273023,0.0,0.1000000000000005,1
1595,8.0,92.0,7.830964493429047,100.0,0.0,-0.1021815497300837,8.0,7.830964493429047,0.1788854381999712,0.1140175425099586,1,0,0.1690355065709532,0.0,0.0999999999999996,1
1600,13.4,73.0,13.117870585939311,79.0,0.6,0.6,13.4,13.117870585939311,0.0,0.0547722557505306,1,0,0.2821294140606873,0.0,0.1000000000000005,1
1605,9.2,78.0,9.306007368806249,81.0,0.2,0.2,9.2,9.306007368806249,0.0,0.0707106781186561,1,0,0.1060073688062495,0.0,0.1000000000000014,1
1610,9.8,77.0,10.003882342335272,80.8,0.6,0.6,9.8,10.003882342335272,0.0,0.054772255750511,1,1,0.2038823423352713,0.0,0.0,1
1615,11.2,89.0,11.155202418344285,94.9,0.2,0.2,11.2,11.155202418344285,0.0,0.0707106781187523,1,0,0.0447975816557146,0.0,0.1000000000000005,1
1620,12.2,94.0,12.377025969523643,100.0,0.6,0.6,12.2,12.377025969523643,0.2167948338868082,0.1414213562372665,1,0,0.1770259695236458,0.0,0.1000000000000014,1
1625,9.6,76.0,9.43315872352056,80.0,0.2,0.2,9.6,9.43315872352056,0.0,0.0447213595499922,1,1,0.16684127647944,0.0,0.0,1
1630,8.4,93.0,8.370225246128905,100.0,0.4,0.4,8.4,8.370225246128905,0.3000000000000078,0.240831891575851,1,0,0.029774753871095,0.0,0.0999999999999996,1
1635,8.8,79.0,8.90015178897131,81.3,0.2,0.2,8.8,8.90015178897131,0.1949358868961792,0.0547722557505191,0,1,0.1001517889713099,0.0999999999999996,0.0,1
1640,9.0,74.0,8.822000339500736,78.9,0.2,0.2,9.0,8.822000339500736,0.0,0.0447213595500054,1,1,0.1779996604992639,0.0,0.0,1
1645,8.8,73.0,8.803010043015869,79.0,0.4,0.4,8.8,8.803010043015869,0.0,0.0547722557505306,1,0,0.0030100430158679,0.0,0.1000000000000005,1
1650,9.4,90.0,9.358041673275869,96.6,0.2,0.2,9.4,9.358041673275869,0.0,0.0547722557506381,1,1,0.0419583267241314,0.0,0.0,1
1655,10.0,76.0,10.049406223313724,80.0,0.4,0.4,10.0,10.049406223313724,0.0,0.0547722557505127,1,1,0.0494062233137242,0.0,0.0,1
1660,13.4,92.0,13.32759083376198,100.0,0.6,0.6,13.4,13.32759083376198,0.0,0.100000000000054,1,1,0.0724091662380193,0.0,0.0,1
1665,8.4,80.0,8.594650671480712,81.6,0.2,0.2,8.4,8.594650671480712,0.0,0.0836660026534067,1,0,0.1946506714807121,0.0,0.0999999999999996,1
1670,9.2,92.0,9.44606399083236,100.0,0.4,0.4,9.2,9.44606399083236,0.0,0.100000000000054,1,1,0.2460639908323596,0.0,0.0,1
1675,9.2,90.0,8.959898855009063,96.6,0.6,0.6,9.2,8.959898855009063,0.0,0.0547722557506381,1,1,0.2401011449909358,0.0,0.0,1
1680,13.4,75.0,13.226189113641896,79.1,0.6,0.6,13.4,13.226189113641896,0.0,0.0,1,1,0.1738108863581029,0.0,0.0,1
1685,8.4,75.0,8.298391587504916,79.6,0.2,0.2,8.4,8.298391587504916,0.0,0.0547722557505179,1,1,0.101608412495084,0.0,0.0,1
1690,8.6,94.0,8.560753790168945,100.0,0.2,0.2,8.6,8.560753790168945,0.2167948338868082,0.212132034355938,1,0,0.0392462098310542,0.0,0.1999999999999993,1
